Targeted.Region.ID	Exon.Number	Gene.Sym	Chr	OriStCoordinate	OriEndCoordinate	Mean.of.LogRatio	Adjusted.Mean.of.LogRatio	SD.of.LogRatio	Median.of.LogRatio	number.bases	P.Value	Adjusted.P.Value	gain.loss	tumour.rd	normal.rd	tumour.rd.ori	normal.rd.ori	MinLogRatio	MaxLogRatio	BinNumber
1905	0	unknown	chr15	35236438	35236678	0.162	0.206896695274326	0.207	0.185	240	0.664960418181392	0.999890601729745	gain	110.992	99.729	116.221	94.338	-0.569	0.847	3
1906	0	unknown	chr15	35240404	35240644	0.195	0.0388286472845746	0.362	0.177	240	0.934660625573555	0.999890601729745	gain	159.736	133.756	167.492	126.688	-0.522	0.933	3
1907	0	unknown	chr15	35244982	35245222	0.165	0.325812097028074	0.384	0.177	240	0.505830353421467	0.999890601729745	gain	93.594	80.489	97.921	76.046	-0.909	1.001	3
1908	0	unknown	chr15	35252874	35253114	0.287	0.357172356977229	0.262	0.256	240	0.457133651264005	0.999890601729745	gain	110.465	91.66	115.667	86.667	-0.674	0.91	3
1909	0	unknown	chr15	35256342	35256582	-0.106	0.205484959359329	0.238	-0.092	240	0.684213012683243	0.999890601729745	gain	66.103	69.707	69.004	65.796	-0.61	0.325	2
1910	0	unknown	chr15	35261656	35261896	-1.067	-0.597022096894291	0.551	-1.052	240	0.259793547661813	0.999890601729745	loss	32.539	72.056	33.7	68.029	-2.226	-0.001	2
1911	0	unknown	chr15	35273516	35275676	0.022	-0.215052229701928	0.272	0.034	2160	0.64978592182825	0.999890601729745	loss	169.923	165.41	178.207	156.782	-0.74	0.607	3
1912	0	unknown	chr15	35664256	35664496	0.306	0.640667227510436	0.312	0.299	240	0.206907049025172	0.999890601729745	gain	71.15	59.57	74.313	56.158	-0.281	1.117	2
1913	0	unknown	chr15	35665644	35665884	0.558	0.538526739823711	0.338	0.545	240	0.255521068597178	0.999890601729745	gain	139.125	95.175	145.813	90.008	-0.024	1.342	3
1914	0	unknown	chr15	35673949	35674189	0.545	0.405326399614745	0.341	0.442	240	0.392106744618842	0.999890601729745	gain	171.885	113.736	180.271	107.654	-0.196	1.244	3
1915	0	unknown	chr15	35702945	35703185	0.683	0.472775692940932	0.324	0.612	240	0.318175145778168	0.999890601729745	gain	195.522	125.31	205.133	118.658	-0.046	1.297	3
1916	0	unknown	chr15	35742824	35743064	0.52	0.340525076998472	0.252	0.576	240	0.472152004669262	0.999890601729745	gain	180.354	124.627	189.179	118.008	0.005	0.936	3
1917	0	unknown	chr15	35746863	35747103	0.17	0.388148822746714	0.442	0.121	240	0.433516465612414	0.999890601729745	gain	82.752	75.637	86.517	71.433	-0.799	1.313	3
1918	0	unknown	chr15	35830450	35830690	0.548	0.307765490884497	0.162	0.551	240	0.515812585869781	0.999890601729745	gain	200.965	136.131	210.858	128.946	0.108	0.877	3
1919	0	unknown	chr15	35834540	35834780	0.43	0.378826323138316	0.421	0.504	240	0.423797151478768	0.999890601729745	gain	144.449	102.415	151.412	96.892	-0.756	1.047	3
1920	0	unknown	chr15	35838210	35838450	0.288	1.34469654401188	0.377	0.294	132	NA	NA	gain	22.042	17.736	22.659	16.386	-0.391	1.199	1
1921	0	unknown	chr15	36871806	36872166	-0.326	0.47445184681892	0.465	-0.472	360	0.509511866841788	0.999890601729745	gain	27.075	33.601	27.953	31.469	-1.175	1.117	2
1922	0	unknown	chr15	36932712	36932952	0.323	0.0364625267438359	0.197	0.342	240	0.938634128240232	0.999890601729745	gain	203.441	160.381	213.463	152	-0.179	0.682	3
1923	0	unknown	chr15	36936380	36936620	0.587	0.353255994960408	0.225	0.524	240	0.455750799943051	0.999890601729745	gain	199.079	134.431	208.875	127.329	0.192	1.151	3
1924	0	unknown	chr15	36937335	36937575	0.389	0.418942268734164	0.368	0.489	240	0.378985856491863	0.999890601729745	gain	126.334	89.644	132.358	84.75	-0.805	1.035	3
1925	0	unknown	chr15	36946208	36946448	0.296	0.261350576314501	0.172	0.313	240	0.581076080867721	0.999890601729745	gain	132.506	107.727	138.85	101.942	-0.113	0.703	3
1926	0	unknown	chr15	36949949	36950189	0.515	0.305457042586965	0.304	0.422	240	0.518966306594141	0.999890601729745	gain	188.487	131.985	197.733	125.004	0.058	1.396	3
1927	0	unknown	chr15	36983804	36984044	0.472	0.132984119949921	0.283	0.413	240	0.77887788611587	0.999890601729745	gain	232.196	164.487	243.708	155.904	-0.069	1.034	3
1928	0	unknown	chr15	36984230	36984470	0.263	0.266875094183312	0.21	0.28	240	0.573109432522932	0.999890601729745	gain	121.696	103.761	127.479	98.171	-0.1	0.793	3
1929	0	unknown	chr15	36989436	36989616	0.507	0.261338483324909	0.089	0.51	180	0.581093576303856	0.999890601729745	gain	199.711	140.413	209.539	133.017	0.333	0.744	3
1930	0	unknown	chr15	37001335	37001515	1.029	0.885767248201107	0.148	1.024	180	0.0614557575054187	0.999890601729745	gain	193.642	93.659	203.156	88.567	0.474	1.348	3
1931	0	unknown	chr15	37001988	37002228	0.536	0.4277436526212	0.38	0.612	240	0.366454444503305	0.999890601729745	gain	165.824	105.387	173.896	99.717	-0.234	1.168	3
1932	0	unknown	chr15	37100480	37102220	0.505	0.168281756566998	0.359	0.556	1740	0.722358265817005	0.999890601729745	gain	232.437	162.747	243.962	154.25	-0.672	1.306	3
1933	0	unknown	chr15	37102282	37102402	0.394	0.79628697918571	0.313	0.333	120	0.121758338637849	0.999890601729745	gain	65.948	50.989	68.842	48	-0.093	1.2	2
1934	0	unknown	chr15	37184336	37184696	0.465	0.292356864745882	0.229	0.476	360	0.537050043689946	0.999890601729745	gain	174.068	127.499	182.567	120.739	-0.087	0.938	3
1935	0	unknown	chr15	37186863	37187103	0.586	0.337822511498946	0.201	0.564	240	0.475675088669289	0.999890601729745	gain	204.661	136.876	214.746	129.654	0.197	1.322	3
1936	0	unknown	chr15	37187280	37187520	0.107	0.846161153950771	0.61	-0.064	240	0.216164812441035	0.999890601729745	gain	36.857	30.267	38.242	28.3	-0.975	1.357	2
1937	0	unknown	chr15	37188737	37188977	0.968	0.75530842544445	0.299	0.839	240	0.110767624712792	0.999890601729745	gain	212.453	109.686	222.942	103.804	0.468	1.559	3
1938	0	unknown	chr15	37242442	37242682	0.701	0.369772018543566	0.456	0.743	240	0.43495909141483	0.999890601729745	gain	249.713	141.912	262.133	134.442	-0.379	1.353	3
1939	0	unknown	chr15	37328966	37329206	0.387	0.173122726699249	0.126	0.397	240	0.714715829075371	0.999890601729745	gain	183.535	139.234	192.525	131.896	-0.129	0.574	3
1940	0	unknown	chr15	37375908	37376148	0.609	0.468322216094281	0.268	0.617	240	0.322755181579604	0.999890601729745	gain	171.96	114.134	180.35	108.033	-0.006	1.179	3
1941	0	unknown	chr15	37385735	37385975	0.838	0.560591768072474	0.254	0.838	240	0.236559909661558	0.999890601729745	gain	230.362	128.028	241.779	121.242	0.345	1.302	3
1942	0	unknown	chr15	37386632	37386872	0.467	0.587862949467471	0.157	0.473	240	0.226024375151132	0.999890601729745	gain	107.986	77.942	113.058	73.625	-0.069	0.791	3
1943	0	unknown	chr15	37387669	37387909	0.333	0.339800008470669	0.302	0.346	240	0.473273374502956	0.999890601729745	gain	127.927	96.446	134.033	91.217	-0.445	0.792	3
1944	0	unknown	chr15	37388439	37388679	-0.145	0.733257111211181	0.366	-0.092	240	0.337125358593068	0.999890601729745	gain	24.957	28.418	25.725	26.542	-0.918	0.549	1
1945	0	unknown	chr15	37390163	37390403	-0.721	0.355688023561549	0.748	-0.605	240	NA	NA	gain	15.62	22.869	15.904	21.267	-2.175	0.3	1
1946	0	unknown	chr15	37391540	37391780	0.162	0.303435031624043	0.187	0.186	240	0.533819540177011	0.999890601729745	gain	94.838	84.893	99.229	80.233	-0.511	0.574	3
1947	0	unknown	chr15	38228473	38228713	0.473	0.30777347713518	0.187	0.488	240	0.515801692620913	0.999890601729745	gain	173.387	124.517	181.85	117.904	-0.081	0.836	3
1948	0	unknown	chr15	38228988	38229228	0.15	0.200594090283201	0.342	0.166	240	0.674948211318245	0.999890601729745	gain	110.093	98.659	115.275	93.321	-0.447	0.905	3
1949	0	unknown	chr15	38229451	38229691	-0.045	-0.159219409335909	0.246	-0.037	240	0.736739185100816	0.999890601729745	loss	136.079	137.81	142.608	130.542	-0.532	0.355	3
1950	0	unknown	chr15	38230273	38230513	0.207	0.0906858652585953	0.137	0.203	240	0.848154692624476	0.999890601729745	gain	147.198	127.638	154.304	120.871	-0.077	0.589	3
1951	0	unknown	chr15	38233257	38233497	-0.087	-0.0625403089960799	0.468	-0.108	240	0.895388580457393	0.999890601729745	loss	110.347	107.591	115.542	101.813	-1.35	0.766	3
1952	0	unknown	chr15	38233780	38234020	0.225	0.104287756373103	0.201	0.264	240	0.825721345830879	0.999890601729745	gain	149.785	127.05	157.025	120.313	-0.426	0.645	3
1953	0	unknown	chr15	38234303	38234543	0.245	0.183950794675292	0.204	0.248	240	0.69772575441075	0.999890601729745	gain	135.75	115.164	142.262	109.013	-0.207	0.681	3
1954	0	unknown	chr15	38235449	38235689	0.462	0.371600773617881	0.328	0.422	240	0.43269106586693	0.999890601729745	gain	150.878	112.469	158.175	106.45	-0.145	1.016	3
1955	0	unknown	chr15	38239816	38239996	0.212	0.298806865676434	0.171	0.206	180	0.53535364795923	0.999890601729745	gain	106.198	90.462	111.178	85.528	-0.372	0.642	3
1956	0	unknown	chr15	38243215	38243455	0.349	0.0506433767256442	0.226	0.381	240	0.914846073369733	0.999890601729745	gain	209.965	161.012	220.325	152.6	-0.253	0.778	3
1957	0	unknown	chr15	38545341	38545521	-0.605	0.5146077343555	0.727	-0.57	170	NA	NA	gain	15.611	20.25	15.894	18.776	-3.057	0.405	1
1958	0	unknown	chr15	38591540	38591780	0.106	0.136422953124346	0.238	0.12	240	0.774530135331537	0.999890601729745	gain	111.135	104.672	116.371	99.037	-0.518	0.725	3
1959	0	unknown	chr15	38614405	38614645	0.81	0.743988676979046	0.151	0.804	240	0.116217046877938	0.999890601729745	gain	161.253	91.721	169.088	86.725	0.437	1.186	3
1960	0	unknown	chr15	38616866	38617106	0.629	1.16091400856736	0.453	0.696	240	0.0400181108379207	0.999890601729745	gain	55.178	39.269	57.513	36.858	-0.184	1.499	2
1961	0	unknown	chr15	38631896	38632136	0.596	0.342774064340836	0.137	0.616	240	0.46923120224239	0.999890601729745	gain	207.996	136.394	218.254	129.196	0.224	0.852	3
1962	0	unknown	chr15	38641552	38641792	0.348	0.241796818564549	0.277	0.346	240	0.609681652885245	0.999890601729745	gain	152.887	117.408	160.287	111.146	-0.196	0.909	3
1963	0	unknown	chr15	38643179	38643899	0.143	-0.185625210131807	0.381	0.183	720	0.695111686751608	0.999890601729745	loss	206.99	182.959	217.196	173.465	-0.588	1.044	3
1964	0	unknown	chr15	38746277	38746517	-1.103	-0.323824991071019	0.828	-1.399	240	0.64698147317988	0.999890601729745	loss	21.994	40.847	22.608	38.358	-2.505	0.593	2
1965	0	unknown	chr15	38756184	38756424	0.751	0.572512864954417	0.102	0.736	240	0.226739988514275	0.999890601729745	gain	190.947	113.538	200.321	107.467	0.526	1.051	3
1966	0	unknown	chr15	38757416	38757656	1.197	0.880926086608125	0.352	1.228	240	0.0628882828992552	0.999890601729745	gain	265.304	116.663	278.533	110.438	0.5	1.843	3
1967	0	unknown	chr15	38762396	38762636	0.535	0.704049728217156	0.466	0.73	240	0.151213603616447	0.999890601729745	gain	104.654	67.082	109.554	63.3	-0.28	1.379	3
1968	0	unknown	chr15	38765625	38765865	0.743	0.851699776556187	0.221	0.779	240	0.0786524468268088	0.999890601729745	gain	117.465	72.227	123.029	68.192	0.335	1.217	3
1969	0	unknown	chr15	38766320	38766560	0.664	0.6172799462671	0.219	0.679	240	0.192465503073963	0.999890601729745	gain	151.536	93.523	158.867	88.438	-0.055	1.157	3
1970	0	unknown	chr15	38773443	38773803	0.742	0.457460816566915	0.314	0.764	360	0.334104619652324	0.999890601729745	gain	226.394	136.232	237.606	129.042	-0.041	1.503	3
1973	0	unknown	chr15	38780274	38782914	0.701	0.329608243420499	0.282	0.707	2640	0.486471233506521	0.999890601729745	gain	259.031	159.389	271.935	151.057	-0.161	1.588	3
1974	0	unknown	chr15	38786534	38787014	0.221	0.24380509002043	0.41	0.272	480	0.608108120120904	0.999890601729745	gain	121.149	97.384	126.904	92.108	-0.906	1.032	3
1975	0	unknown	chr15	38790950	38791190	0.193	0.0465901666936505	0.256	0.155	240	0.92163840275815	0.999890601729745	gain	154.602	134.207	162.092	127.117	-0.501	0.766	3
1976	0	unknown	chr15	38792274	38792454	0.724	0.531810494852341	0.261	0.625	180	0.261496720870585	0.999890601729745	gain	193.821	117.617	203.344	111.344	0.149	1.179	3
1977	0	unknown	chr15	38793295	38793535	0.2	0.238271532586824	0.267	0.253	240	0.617453585454729	0.999890601729745	gain	113.064	99.97	118.4	94.567	-0.443	0.653	3
1978	0	unknown	chr15	38794446	38794686	0.707	0.438264099562515	0.273	0.737	240	0.354785217584919	0.999890601729745	gain	218.169	135.136	228.954	128	0.194	1.349	3
1979	0	unknown	chr15	38795404	38795644	0.459	0.242350098691	0.306	0.451	240	0.608863701543508	0.999890601729745	gain	188.55	135.697	197.8	128.533	-0.134	0.995	3
1980	0	unknown	chr15	38797960	38798200	0.896	0.71294787228403	0.291	0.948	240	0.132243723739705	0.999890601729745	gain	198.465	108.319	208.229	102.504	0.255	1.446	3
1981	0	unknown	chr15	38799943	38800243	0.067	0.139925871465052	0.228	0.117	300	0.770951182726835	0.999890601729745	gain	103.12	98.09	107.94	92.78	-0.446	0.682	3
1982	0	unknown	chr15	38803742	38803982	0.381	0.41131891310824	0.332	0.397	240	0.387759761176624	0.999890601729745	gain	122.856	92.988	128.7	87.929	-0.343	1.092	3
1983	0	unknown	chr15	38804949	38805189	0.252	0.505968376571768	0.556	0.21	240	0.310884326988442	0.999890601729745	gain	79.262	70.049	82.846	66.121	-0.569	1.48	3
1984	0	unknown	chr15	38808353	38808593	0.627	0.439839256637057	0.145	0.657	240	0.353058474393468	0.999890601729745	gain	188.067	120.801	197.292	114.371	0.125	0.896	3
1985	0	unknown	chr15	38810437	38810677	0.559	0.493833703892779	0.413	0.657	240	0.297098072923145	0.999890601729745	gain	150.47	102.152	157.746	96.642	-0.181	1.142	3
1986	0	unknown	chr15	38811420	38811660	0.421	0.188779148712165	0.243	0.435	240	0.69019766584422	0.999890601729745	gain	192.353	140.321	201.8	132.929	-0.104	0.924	3
1987	0	unknown	chr15	38818431	38818671	0.036	-0.0454638215337773	0.208	0.066	240	0.923526957634481	0.999890601729745	loss	133.219	126.279	139.6	119.579	-0.615	0.474	3
1988	0	unknown	chr15	38851993	38852233	-0.415	-0.136140953430336	0.346	-0.372	240	0.786181201552341	0.999890601729745	loss	63.405	79.906	66.167	75.492	-1.374	0.141	2
1990	0	unknown	chr15	38988753	38988993	0.127	0.354955988260548	0.271	0.131	240	0.474760265065487	0.999890601729745	gain	81.936	73.914	85.658	69.796	-0.469	0.746	3
1991	0	unknown	chr15	38990400	38990760	-0.123	0.284823712485432	0.729	-0.128	360	0.580339804457642	0.999890601729745	gain	57.234	58.641	59.675	55.275	-1.64	1.334	2
1992	0	unknown	chr15	41952545	41952785	-0.483	0.683105922479825	0.519	-0.451	167	NA	NA	gain	14.658	18.558	14.892	17.168	-1.535	0.305	1
1993	0	unknown	chr15	41960990	41962190	-0.32	-0.498907539743175	0.327	-0.312	1200	0.292162508101351	0.999890601729745	loss	136.461	168.235	143.01	159.468	-1.445	0.736	3
1994	0	unknown	chr15	41988266	41989226	-0.271	-0.350944128854427	0.367	-0.239	960	0.458705133688036	0.999890601729745	loss	116.489	142.36	122.002	134.868	-1.335	0.604	3
1995	0	unknown	chr15	41990979	41991363	-0.037	0.0418878133475301	0.503	0.148	384	0.93063906616393	0.999890601729745	gain	102.587	96.656	107.38	91.417	-1.069	0.655	3
1996	0	unknown	chr15	41999870	42000110	0.153	0.040782523504077	0.243	0.128	240	0.931380640359471	0.999890601729745	gain	141.843	131.144	148.671	124.204	-0.255	0.876	3
1997	0	unknown	chr15	42000233	42000473	0.138	0.292334674895589	0.326	0.109	240	0.54997681579036	0.999890601729745	gain	91.645	84.306	95.871	79.675	-0.502	1.093	3
1998	0	unknown	chr15	42002857	42003577	-0.286	-0.398228591906332	0.304	-0.236	720	0.400450594409842	0.999890601729745	loss	124.553	148.439	130.485	140.647	-1.313	0.444	3
1999	0	unknown	chr15	42005296	42005596	-0.378	-0.418749762552271	0.452	-0.497	300	0.376617941631857	0.999890601729745	loss	106.083	136.577	111.057	129.37	-1.099	0.598	3
2000	0	unknown	chr15	42019370	42019610	-0.309	-0.249225746451661	0.593	-0.093	240	0.6030578892492	0.999890601729745	loss	96.993	108.625	101.496	102.796	-1.779	0.437	3
2001	0	unknown	chr15	42021333	42021573	0.022	0.0365634672642352	0.379	0.144	240	0.938592751939432	0.999890601729745	gain	114.193	107.328	119.588	101.563	-1.11	0.452	3
2002	0	unknown	chr15	42026635	42026875	0.077	0.0548879162548462	0.174	0.096	240	0.907739783652305	0.999890601729745	gain	120.761	114.56	126.496	108.438	-0.355	0.532	3
2003	0	unknown	chr15	42028336	42028936	-0.111	-0.161548934555621	0.344	-0.156	600	0.733033443725541	0.999890601729745	loss	118.84	127.77	124.475	120.997	-1.083	0.665	3
2004	0	unknown	chr15	42032071	42032431	-0.408	-0.278888484711856	0.419	-0.519	360	0.56640934026185	0.999890601729745	loss	78.809	104.609	82.369	98.978	-1.221	0.786	3
2005	0	unknown	chr15	42034696	42035416	-0.454	-0.429189343357783	0.372	-0.442	720	0.366904203461321	0.999890601729745	loss	95.203	122.609	99.612	116.09	-1.239	0.477	3
2006	0	unknown	chr15	42040799	42041159	-0.415	-0.506341027809161	0.177	-0.41	360	0.285031584889565	0.999890601729745	loss	113.149	150.607	118.489	142.708	-0.802	-0.06	3
2007	0	unknown	chr15	42041280	42042840	-0.036	-0.250484282027559	0.281	-0.047	1560	0.596895237242853	0.999890601729745	loss	160.229	162.863	168.01	154.36	-0.749	0.879	3
2008	0	unknown	chr15	42046579	42046819	0.361	0.547286171539065	0.186	0.395	240	0.266285815838835	0.999890601729745	gain	94.985	71.942	99.383	67.921	-0.208	0.682	3
2009	0	unknown	chr15	42049890	42050130	0.022	-0.113484005036161	0.166	0.054	240	0.810633193972889	0.999890601729745	loss	142.572	141.084	149.438	133.654	-0.345	0.358	3
2010	0	unknown	chr15	42052503	42052743	0.208	0.0784045233350062	0.419	0.281	240	0.868516841241527	0.999890601729745	gain	153.77	127.147	161.217	120.404	-0.633	1.017	3
2011	0	unknown	chr15	42053871	42054111	0.569	0.451673171565927	0.33	0.584	240	0.340256161198156	0.999890601729745	gain	166.854	108.441	174.979	102.621	-0.145	1.227	3
2012	0	unknown	chr15	42054322	42054562	0.001	-0.163188721656154	0.325	-0.01	240	0.730428638395909	0.999890601729745	loss	150.474	146.921	157.75	139.204	-0.859	0.528	3
2013	0	unknown	chr15	42057051	42057291	0.041	-0.00349211082248316	0.236	0.032	240	0.994117078305523	0.999890601729745	loss	124.373	119.788	130.296	113.408	-0.384	0.409	3
2014	0	unknown	chr15	42058168	42061468	0.113	-0.0737853416859888	0.336	0.135	3300	0.876198711851476	0.999890601729745	loss	161.603	147.074	169.456	139.349	-0.682	1.107	3
2015	0	unknown	chr15	42061517	42061997	0.015	-0.100082949293239	0.344	-0.014	480	0.832641975361667	0.999890601729745	loss	137.458	136.821	144.058	129.602	-0.727	0.811	3
2016	0	unknown	chr15	42062021	42062141	0.737	1.42500887002576	0.365	0.701	120	0.0295431271051854	0.999890601729745	gain	45.31	27.717	47.133	25.875	0.13	1.623	2
2017	0	unknown	chr15	42067409	42067649	-0.254	0.0855382195307084	0.217	-0.305	240	0.866312695142626	0.999890601729745	gain	58.311	71.364	60.808	67.371	-0.642	0.477	2
2018	0	unknown	chr15	42091945	42092185	-0.238	-0.202947535069419	0.493	-0.164	240	0.670317096552553	0.999890601729745	loss	105.165	109.002	110.092	103.154	-1.457	0.426	3
2019	0	unknown	chr15	42102991	42103231	-0.344	-0.107874195000572	0.405	-0.462	240	0.828323281907925	0.999890601729745	loss	71.831	81.935	75.029	77.421	-0.947	0.491	3
2020	0	unknown	chr15	42103283	42103523	-0.504	-0.215730876351095	0.448	-0.57	240	0.667898931917365	0.999890601729745	loss	61.682	79.424	64.354	75.033	-1.508	0.248	2
2021	0	unknown	chr15	42104119	42104359	-0.703	-0.0355076171036438	0.313	-0.722	240	0.955965990798035	0.999890601729745	loss	28.827	46.711	29.796	43.933	-1.421	0.248	2
2022	0	unknown	chr15	42104661	42104901	0.016	0.223649715830544	0.139	0.028	240	0.651083385941327	0.999890601729745	gain	81.116	80.037	84.796	75.617	-0.3	0.359	3
2023	0	unknown	chr15	42105087	42105327	-0.353	-0.282350059421701	0.135	-0.344	240	0.556702242108296	0.999890601729745	loss	89.067	112.899	93.158	106.858	-0.725	-0.068	3
2024	0	unknown	chr15	42105778	42106018	-0.629	-0.295135407838095	0.329	-0.539	240	0.560895251663531	0.999890601729745	loss	52.837	78.056	55.05	73.733	-1.935	-0.165	2
2025	0	unknown	chr15	42106721	42106961	-0.307	-0.268546120784906	0.247	-0.323	240	0.573501863614204	0.999890601729745	loss	95.785	117.185	100.225	110.933	-0.893	0.222	3
2026	0	unknown	chr15	42107409	42107649	-0.632	-0.0796131333682951	0.331	-0.517	240	0.890268811029302	0.999890601729745	loss	36.762	54.552	38.142	51.388	-1.643	-0.117	2
2027	0	unknown	chr15	42107788	42108028	-0.897	-0.0948755253612468	0.896	-1.378	240	0.895203145621165	0.999890601729745	loss	22.747	37.762	23.4	35.425	-2.349	1.145	2
2028	0	unknown	chr15	42108681	42108921	-0.328	0.311429510127145	0.741	-0.524	240	0.61938528614373	0.999890601729745	gain	36.346	42.767	37.704	40.183	-1.648	1.318	2
